2,6,1,11
2,5,7,1
1,3,4,14
1,1,2,16
1,1,2,16
1,1,4,14
1,3,4,14
1,3,4,14
1,1,12,16
1,1,12,16
1,3,4,14
2,6,1,11
1,1,2,16
2,5,7,1
2,6,1,11
2,5,7,1
1,1,2,16
1,1,2,16
1,1,2,16
1,3,4,14
1,1,2,16
1,3,4,14
2,5,4,1
1,3,4,14
1,3,4,14
1,1,12,16
2,5,7,1
2,3,4,1
2,6,1,11
1,1,12,16
1,1,12,16
1,1,4,14
1,7,4,2
2,5,1,11
2,5,7,1
2,5,7,1
2,5,7,1
1,3,4,14
2,5,7,1
2,3,4,1
1,3,4,14
1,1,4,14
1,1,2,16
1,1,2,16
1,1,12,16
2,6,1,1
1,3,4,14
1,1,12,16
1,3,4,14
1,3,4,14
1,3,4,14
2,5,4,1
2,5,7,1
1,1,2,16
1,1,2,16
2,6,1,11
1,1,12,16
1,3,4,14
1,1,2,16
2,5,7,1
2,5,4,1
1,1,2,16
1,3,4,14
2,5,7,1
2,6,1,11
2,5,7,1
2,6,1,11
2,5,7,1
1,1,2,16
1,3,4,14
2,5,7,1
2,3,4,1
1,1,2,16
2,5,7,1
1,1,2,16
2,5,7,1
1,1,2,16
2,3,4,1
2,5,7,1
1,1,2,16
1,3,4,14
2,5,4,1
1,1,12,16
1,1,2,16
1,1,2,16
1,3,4,14
1,3,4,14
1,1,2,16
1,3,4,14
2,5,7,1
2,3,4,14
2,5,7,1
2,5,4,1
1,3,4,14
1,1,2,16
1,1,12,16
2,5,7,1
1,3,4,14
2,6,1,11
1,3,4,14
1,3,4,14
1,4,12,17
1,3,4,14
2,5,7,1
1,1,2,16
1,1,12,16
1,1,2,16
2,5,4,1
1,1,12,16
1,3,4,14
2,5,7,1
1,3,4,14
1,3,4,14
1,5,4,2
1,3,4,14
2,6,1,11
1,1,2,16
2,5,7,1
1,1,2,16
1,3,4,14
2,6,1,11
2,5,7,1
1,3,4,14
2,5,1,11
1,3,4,14
2,5,7,1
2,4,1,11
2,5,7,1
2,5,4,1
1,1,12,16
1,4,12,17
2,5,7,1
1,5,4,2
1,1,2,16
1,3,4,14
2,5,7,1
1,3,4,14
1,3,4,14
2,3,4,14
1,3,4,16
2,5,7,1
1,1,2,16
1,3,4,14
1,1,2,16
1,3,4,14
1,3,4,14
1,4,12,17
1,1,2,16
1,1,2,16
2,5,7,1
1,1,2,16
2,5,7,1
2,5,7,1
1,1,12,16
2,5,7,1
2,6,1,11
1,3,4,2
1,1,12,16
2,4,1,11
1,1,2,16
2,6,1,11
2,5,7,1
1,3,4,14
1,1,2,16
1,1,2,16
1,1,12,16
2,5,7,1
1,3,4,14
1,5,4,2
2,6,1,11
2,5,7,1
1,3,4,14
2,3,4,14
2,3,4,14
2,5,7,1
1,3,4,14
1,1,2,16
1,3,4,14
1,3,4,14
2,5,4,1
2,5,7,1
2,5,7,1
1,1,4,14
1,3,4,14
1,1,12,16
2,3,4,14
1,3,4,14
1,3,4,14
1,3,4,14
2,5,4,1
1,3,4,14
2,5,7,1
1,5,4,2
2,5,7,1
2,5,7,1
