3,1,5,17
2,10,5,3
5,7,8,6
4,9,7,12
1,9,15,12
5,7,15,6
5,7,8,6
5,7,8,6
4,3,7,4
4,9,7,4
5,7,8,6
3,1,9,17
4,9,7,4
2,10,5,3
3,1,5,17
5,10,4,3
1,9,15,12
1,9,15,12
1,9,15,12
5,7,8,6
1,9,15,12
5,7,8,6
5,7,8,6
5,7,8,6
5,7,15,6
4,3,7,4
5,10,4,3
5,7,8,6
3,2,3,17
4,9,7,4
4,3,11,4
5,7,15,6
5,7,15,6
3,2,5,17
2,10,5,3
2,10,5,3
2,10,5,3
5,7,8,6
2,10,5,3
5,7,8,6
5,7,8,6
5,7,15,6
1,9,15,12
4,9,15,12
4,3,7,4
2,10,5,3
5,7,8,6
4,3,7,4
5,7,8,6
5,7,8,6
5,7,8,6
5,7,8,6
2,10,5,3
4,9,7,12
1,9,15,12
3,1,9,17
4,3,7,4
5,7,8,6
4,9,7,12
5,10,4,3
5,7,4,6
4,9,7,12
5,7,8,6
5,10,4,3
3,2,5,17
2,10,5,3
2,10,5,3
2,10,5,3
1,9,15,12
5,7,8,6
5,10,4,3
5,7,8,6
4,3,11,4
5,10,4,3
1,9,15,12
2,10,5,3
1,9,15,12
5,7,8,6
2,10,5,3
4,9,7,12
5,7,8,6
5,7,8,6
4,3,7,4
4,9,15,12
4,9,7,12
5,7,8,6
5,7,8,6
4,9,7,12
5,7,15,6
5,10,5,3
5,7,8,6
2,10,5,3
5,7,8,6
5,7,8,6
1,9,15,12
4,3,11,4
5,10,5,3
5,7,8,6
2,10,5,3
5,7,8,6
5,7,8,6
4,4,1,4
5,7,8,6
2,10,5,3
1,9,15,12
4,3,1,4
1,9,15,12
5,10,4,6
1,9,15,12
5,7,8,6
2,10,5,3
5,7,8,6
5,7,8,6
5,7,8,6
5,7,8,6
3,1,5,17
1,9,15,12
5,10,4,3
1,9,15,12
5,7,8,6
3,2,9,17
2,10,5,3
5,7,8,6
3,2,5,17
5,7,8,6
5,10,5,3
3,2,3,17
2,10,5,3
5,7,4,6
4,3,7,4
4,4,1,4
2,10,5,3
5,7,4,6
4,9,15,12
5,7,15,12
2,10,5,3
5,7,8,6
5,7,8,6
5,7,8,6
5,7,8,6
2,10,5,3
1,9,15,12
5,7,8,6
1,9,15,12
5,7,8,6
5,7,8,6
4,4,1,4
1,9,15,12
1,9,15,12
2,10,5,3
1,9,15,12
2,10,5,3
2,10,5,3
4,3,11,4
5,10,4,3
3,2,9,17
5,7,8,6
1,9,15,12
3,2,3,17
1,9,15,12
3,1,5,3
5,10,4,3
5,7,8,6
1,9,15,12
4,9,7,12
4,3,7,4
2,10,5,3
5,7,8,6
5,8,4,6
3,1,3,17
2,10,5,3
5,7,8,6
5,7,8,6
5,7,8,6
5,10,4,3
5,7,8,6
5,7,15,6
5,7,8,6
5,7,8,6
5,7,4,6
2,10,5,3
2,10,5,3
5,7,15,6
5,7,8,6
4,3,11,4
5,7,8,6
5,7,8,6
5,7,8,6
5,7,8,6
5,7,8,6
5,7,8,6
2,10,5,3
5,7,8,6
2,10,5,3
2,10,5,3
