1,6,2,6
1,6,2,6
1,3,10,16
1,1,4,5
1,3,4,5
1,3,10,16
1,3,10,16
1,3,10,16
1,1,4,5
1,1,4,5
1,3,10,16
1,6,5,1
1,1,4,5
1,6,2,6
1,6,5,1
1,2,2,6
1,3,4,5
1,3,4,5
1,3,4,5
1,3,10,16
1,3,4,5
1,3,10,16
1,2,10,16
1,3,10,16
1,3,10,16
1,1,4,5
1,2,2,6
1,2,10,16
1,6,5,1
1,1,4,5
1,4,7,11
1,3,4,16
1,3,4,5
1,6,5,1
1,6,2,6
1,6,2,1
1,2,2,6
1,3,10,16
1,6,2,6
1,2,10,16
1,3,10,16
1,3,10,16
1,3,4,5
1,3,4,5
1,1,4,5
1,6,2,6
1,3,10,16
1,1,4,5
1,3,10,16
1,3,10,16
1,3,10,16
1,2,10,16
1,6,2,1
1,1,4,5
1,3,4,5
1,6,5,1
1,1,4,5
1,3,10,16
1,1,4,5
1,2,2,6
1,2,2,6
1,1,4,5
1,3,10,16
1,2,2,6
1,6,5,1
1,6,2,6
1,6,2,6
1,6,2,6
1,3,4,5
1,3,10,16
1,2,2,6
1,2,10,16
1,4,7,11
1,2,2,6
1,3,4,5
1,6,2,6
1,3,4,5
1,2,10,16
1,6,2,6
1,1,4,5
1,3,10,16
1,2,2,6
1,1,4,5
1,1,4,5
1,1,4,5
1,3,10,16
1,3,10,16
1,1,4,5
1,3,10,16
1,2,2,6
1,2,10,16
1,2,2,6
1,2,2,6
1,3,10,16
1,3,4,5
1,4,7,11
1,2,2,6
1,3,10,16
1,6,2,6
1,3,10,16
1,3,10,16
1,4,3,11
1,3,10,16
1,6,2,6
1,3,4,5
1,1,7,5
1,3,4,5
1,2,2,6
1,3,4,5
1,3,10,16
1,6,2,6
1,3,10,16
1,3,10,16
1,3,10,16
1,3,10,16
1,6,5,1
1,3,4,5
1,2,2,6
1,3,4,5
1,3,10,16
1,6,5,1
1,6,2,6
1,3,10,16
1,6,5,1
1,3,10,16
1,2,2,6
1,6,5,1
1,6,2,1
1,3,10,16
1,1,4,5
1,4,7,11
1,2,2,6
1,3,10,16
1,3,4,5
1,3,4,16
1,6,2,6
1,3,10,16
1,3,10,16
1,2,10,16
1,3,4,5
1,6,2,6
1,3,4,5
1,3,10,16
1,3,4,5
1,3,10,16
1,3,10,16
1,4,3,11
1,3,4,16
1,3,4,5
1,6,2,6
1,3,4,5
1,6,2,6
1,6,2,6
1,4,7,11
1,2,2,6
1,6,5,1
1,3,10,16
1,3,4,16
1,6,5,1
1,3,4,16
1,6,5,1
1,2,2,6
1,3,10,16
1,3,4,5
1,1,4,5
1,1,4,5
1,6,2,6
1,3,10,16
1,6,2,6
1,6,5,1
1,6,2,6
1,3,10,16
1,2,10,16
1,2,10,16
1,2,2,6
1,3,10,16
1,3,10,16
1,3,10,16
1,3,10,16
1,3,10,16
1,6,2,6
1,6,2,6
1,3,10,16
1,3,10,16
1,1,7,5
1,3,10,16
1,3,10,16
1,3,10,16
1,3,10,16
1,2,2,6
1,3,10,16
1,6,2,6
1,3,10,16
1,6,2,6
1,6,2,6
