2,8,8,3
2,8,1,1
3,2,14,20
1,9,7,13
1,9,7,13
3,2,14,20
3,2,14,20
3,2,14,20
1,9,5,13
1,9,7,13
3,2,14,20
2,10,8,3
1,9,7,13
2,8,1,1
2,10,8,3
5,2,1,1
3,5,7,13
3,5,7,13
3,5,14,20
3,2,14,20
3,5,14,20
5,2,14,20
5,2,14,20
3,2,14,20
3,5,14,20
1,9,7,13
5,2,1,1
5,2,14,20
2,10,8,3
1,9,7,13
1,9,5,6
3,5,14,20
4,6,6,6
2,8,8,3
2,8,1,1
2,8,8,3
5,2,1,1
3,2,14,20
2,8,1,1
5,2,14,20
3,2,14,20
3,5,7,20
3,5,7,13
3,9,7,13
1,9,5,13
2,8,8,3
5,2,14,20
1,9,5,13
5,2,14,20
3,2,14,20
3,2,14,20
5,2,14,1
2,10,8,3
1,9,7,13
3,5,7,13
2,10,8,3
1,9,7,13
3,2,14,20
1,9,7,13
5,2,14,20
5,2,1,1
1,9,7,13
3,2,14,20
5,2,1,1
2,8,8,3
2,8,1,1
2,8,8,3
2,8,1,3
3,5,7,13
3,2,14,20
5,2,1,1
5,2,14,20
1,9,5,6
5,2,1,1
3,5,7,13
2,8,1,1
3,5,7,13
5,2,14,20
2,8,1,5
1,9,7,13
3,2,14,20
5,2,1,1
1,9,5,13
3,5,7,13
1,9,7,13
3,2,14,20
3,2,14,20
1,9,7,13
3,5,14,20
5,2,1,1
5,2,14,20
5,2,1,1
5,2,1,1
3,2,14,20
3,5,7,13
3,5,7,13
2,8,1,1
3,2,14,20
2,8,8,3
3,2,14,20
3,2,14,20
4,9,5,12
3,2,14,20
2,8,1,3
3,5,7,13
1,9,5,12
3,5,7,13
5,2,14,1
3,5,7,20
3,2,14,20
2,8,1,1
3,2,14,20
3,2,14,20
5,2,14,20
3,2,14,20
2,10,8,3
3,5,7,13
5,2,1,1
3,5,7,13
3,2,14,20
2,10,8,3
2,8,8,3
3,2,14,20
2,8,8,3
3,2,14,20
5,2,1,1
2,10,8,3
2,8,8,3
5,2,14,20
1,9,7,13
4,9,5,12
2,8,1,1
5,2,14,20
3,5,7,13
3,5,14,20
2,8,1,3
3,2,14,20
3,2,14,20
5,2,14,20
3,2,14,20
2,8,1,1
3,5,7,13
3,5,14,20
3,5,7,13
5,2,14,20
3,2,14,20
4,9,5,12
3,5,14,20
3,5,7,13
2,8,1,1
3,5,7,13
2,8,1,1
2,8,1,1
4,9,5,12
5,2,1,1
2,10,8,3
5,2,14,20
3,5,14,20
4,4,2,14
3,5,14,20
2,10,8,3
5,2,1,1
3,2,14,20
3,5,7,13
1,9,7,13
1,9,7,13
2,8,1,1
3,2,14,20
2,8,1,1
2,10,8,3
2,8,1,1
3,2,14,20
5,2,14,20
5,2,14,20
5,2,1,1
5,2,14,20
3,5,14,20
3,2,14,20
3,2,14,20
5,2,14,20
2,8,1,1
2,8,1,1
3,2,14,20
3,2,14,20
4,9,5,12
3,2,14,20
5,2,14,20
3,2,14,20
5,2,14,20
5,2,1,1
3,2,14,20
2,8,8,3
3,2,14,20
2,8,1,1
2,8,1,1
