1,6,11,2
4,5,10,3
3,1,5,18
2,2,1,7
2,8,1,7
2,1,1,18
3,1,5,18
3,1,5,18
2,2,7,11
2,2,7,11
3,1,5,18
1,7,11,2
2,2,7,11
4,5,10,3
1,7,11,2
4,1,10,3
2,8,1,7
2,8,1,7
2,8,1,7
3,1,5,18
2,8,1,7
3,1,5,18
4,1,5,18
3,1,5,18
2,1,1,18
2,2,7,11
4,1,10,3
4,1,5,18
1,7,11,2
2,2,7,11
2,2,7,11
2,1,1,18
3,1,5,18
4,6,10,2
4,5,10,3
4,5,10,3
4,5,10,3
3,1,5,18
4,5,10,3
4,1,5,18
3,1,5,18
3,1,5,18
2,8,1,7
2,8,1,7
2,2,7,11
4,5,10,3
3,1,5,18
2,2,7,11
3,1,5,18
3,1,5,18
3,1,5,18
4,1,5,18
4,5,10,3
2,2,1,7
2,8,1,7
1,7,11,2
2,2,7,11
4,1,5,18
2,2,1,7
4,1,10,3
4,1,5,18
2,2,1,7
3,1,5,18
4,1,10,3
4,6,10,2
4,5,10,3
4,5,10,3
4,5,10,3
2,8,1,7
3,1,5,18
4,1,10,3
4,1,5,18
2,2,7,11
4,1,10,3
2,8,1,7
4,5,10,3
2,8,1,7
4,1,5,18
4,5,10,3
2,2,1,7
3,1,5,18
4,1,5,18
2,2,7,11
2,8,1,7
2,2,1,7
3,1,5,18
3,1,5,18
2,2,1,7
2,1,1,18
4,5,10,3
3,1,5,18
4,5,10,3
4,1,5,18
3,1,5,18
2,8,1,7
2,2,7,11
4,5,10,3
3,1,5,18
4,5,10,3
3,1,5,18
3,1,5,18
2,2,7,12
3,1,5,18
4,5,10,3
2,8,1,7
2,2,7,11
2,8,1,7
4,1,5,18
2,8,1,7
3,1,5,18
4,5,10,3
3,1,5,18
3,1,5,18
3,1,5,18
3,1,5,18
1,7,11,2
2,8,1,7
4,1,10,3
2,8,1,7
3,1,5,18
1,7,11,2
4,5,10,3
3,1,5,18
1,6,11,2
3,1,5,18
4,5,10,3
1,7,11,2
4,5,10,3
3,1,5,18
2,2,7,11
2,2,7,11
4,5,10,3
3,1,5,18
2,8,1,7
2,8,1,7
4,5,10,3
3,1,5,18
3,1,5,18
4,1,5,18
3,1,5,18
4,5,10,3
2,8,1,7
3,1,5,18
2,8,1,7
3,1,5,18
3,1,5,18
2,2,7,12
2,8,1,7
2,8,1,7
4,5,10,3
2,8,1,7
4,5,10,3
4,5,10,3
2,2,7,11
4,1,10,3
1,7,11,2
3,1,5,18
2,8,1,7
1,7,11,2
2,8,1,7
4,5,10,3
4,1,10,3
3,1,5,18
2,8,1,7
2,2,1,7
2,2,7,11
4,5,10,3
3,1,5,18
3,1,5,18
1,7,11,2
4,5,10,3
3,1,5,18
4,1,5,18
4,1,5,18
4,1,10,3
3,1,5,18
2,1,1,18
3,1,5,18
3,1,5,18
3,1,5,18
4,5,10,3
4,5,10,3
3,1,5,18
3,1,5,18
2,2,7,11
3,1,5,18
3,1,5,18
3,1,5,18
3,1,5,18
4,1,5,18
3,1,5,18
4,5,10,3
3,1,5,18
4,5,10,3
4,5,10,3
