2,9,10,14
2,3,10,1
1,5,2,8
3,1,2,12
3,1,2,12
1,5,2,8
1,5,2,8
1,5,3,8
3,1,2,12
3,1,2,12
1,5,3,8
2,9,10,14
3,1,2,12
2,3,10,14
2,9,10,14
4,3,10,1
1,1,2,12
1,1,2,8
1,1,2,8
1,5,2,8
1,1,2,12
1,5,3,8
4,5,3,1
1,5,3,8
1,5,2,8
3,8,4,12
4,3,10,1
4,5,3,8
2,9,5,14
3,1,2,12
3,8,7,12
1,1,2,8
4,2,6,8
2,9,10,14
2,3,10,1
2,9,10,14
4,3,10,1
1,5,3,8
4,3,10,1
4,5,3,8
1,5,3,8
1,5,2,8
3,1,2,12
3,1,2,12
3,8,4,12
2,9,10,14
4,5,3,8
3,8,4,12
1,5,3,8
1,5,3,8
1,5,3,8
4,3,10,1
2,9,10,14
3,1,2,12
3,1,2,12
2,9,10,14
3,1,2,12
4,5,3,8
3,1,2,12
4,5,3,1
4,3,10,1
3,1,2,12
1,5,2,8
4,3,10,1
2,9,10,14
2,3,10,14
2,9,10,14
2,3,10,14
3,1,2,12
1,5,3,8
4,3,10,1
4,5,3,1
3,8,4,12
4,3,10,1
3,1,2,12
2,3,10,14
3,1,2,12
4,5,3,8
4,3,10,1
3,1,2,12
1,5,2,8
4,3,10,1
3,1,2,12
3,1,2,12
3,1,2,12
1,5,3,8
1,5,3,8
3,1,2,12
1,5,2,8
4,3,10,1
4,5,3,8
4,3,10,1
4,5,3,1
1,5,2,8
3,1,2,12
3,8,4,12
4,3,10,1
1,5,3,8
2,9,10,14
1,5,2,8
1,5,3,8
3,4,7,6
1,5,3,8
2,9,10,14
3,1,2,12
3,8,7,12
3,1,2,12
4,3,10,1
3,1,2,6
4,5,3,8
2,3,10,1
4,5,3,8
1,5,3,8
4,5,3,1
1,5,2,8
2,9,5,14
3,1,2,12
4,3,10,1
1,1,2,12
4,5,3,8
2,9,5,14
2,9,10,14
1,5,2,8
2,9,10,14
1,5,3,8
4,3,10,1
2,4,1,2
2,9,10,14
4,3,10,1
3,1,2,12
3,4,7,6
4,3,10,1
4,5,3,1
3,1,2,12
1,1,2,8
2,3,10,14
1,5,3,8
1,5,3,8
4,5,3,8
1,5,2,8
2,3,10,1
3,1,2,12
1,5,3,8
3,1,2,12
4,5,3,8
4,5,3,8
3,4,7,6
1,1,2,8
1,1,2,8
2,3,10,14
1,1,2,12
2,3,10,14
2,3,10,1
3,8,7,6
4,3,10,1
2,9,5,14
4,5,3,1
1,1,2,8
2,4,1,2
1,1,2,8
2,9,10,14
4,3,10,1
1,5,3,8
3,1,2,12
3,1,2,12
3,1,2,12
2,3,10,14
1,5,2,8
4,3,10,1
2,9,5,14
2,3,10,14
1,5,3,8
4,5,3,8
4,5,3,8
4,3,10,1
1,5,3,8
1,5,2,8
1,5,3,8
1,5,3,8
4,5,3,1
2,3,10,14
2,3,10,14
1,5,2,8
1,5,2,8
3,8,7,12
4,5,3,8
1,5,3,8
1,5,3,8
1,5,3,8
4,5,3,1
4,5,3,8
2,9,10,14
4,5,3,1
4,3,10,1
2,3,10,1
