1,2,7,8
1,2,7,8
2,6,8,2
2,7,6,10
2,7,6,10
2,7,8,2
2,6,8,2
2,6,8,2
2,7,6,11
2,7,6,10
2,6,8,2
1,1,5,1
2,7,6,11
1,2,7,8
1,1,5,1
1,2,7,8
2,7,6,10
2,7,6,10
2,7,6,10
2,7,8,2
2,7,6,10
2,6,8,2
1,2,8,2
2,6,8,2
2,6,8,2
2,7,6,10
1,2,7,8
1,2,8,2
1,1,5,7
2,7,6,11
2,7,2,11
2,7,6,2
2,7,6,10
1,1,5,1
1,2,7,8
1,2,7,1
1,2,7,8
2,6,8,2
1,2,7,8
1,6,8,2
2,6,8,2
2,7,8,2
2,7,6,10
2,7,6,10
2,7,6,11
1,2,7,1
2,6,8,2
2,7,6,11
2,6,8,2
2,6,8,2
2,6,8,2
1,2,8,2
1,2,7,1
2,7,6,10
2,7,6,10
1,1,5,1
2,7,6,11
2,6,8,2
2,7,6,10
1,2,8,2
1,2,7,2
2,7,6,11
2,6,8,2
1,2,7,8
1,1,5,1
1,2,7,8
1,2,7,8
1,2,7,8
2,7,6,10
2,6,8,2
1,2,7,2
1,2,8,2
2,7,2,11
1,2,7,2
2,7,6,10
1,2,7,8
2,7,6,10
1,2,8,2
1,2,7,8
2,7,6,10
2,6,8,2
1,2,7,2
2,7,6,11
2,7,6,10
2,7,6,10
2,6,8,2
2,6,8,2
2,7,6,10
2,6,8,2
1,2,7,8
1,6,8,2
1,2,7,8
1,2,7,2
2,6,8,2
2,7,6,10
2,7,2,11
1,2,7,8
2,6,8,2
1,2,7,8
2,6,8,2
2,6,8,2
2,4,9,12
2,6,8,2
1,2,7,8
2,7,6,10
2,7,2,11
2,7,6,10
1,2,7,2
2,7,6,10
2,6,8,2
1,2,7,8
2,6,8,2
2,6,8,2
2,2,8,2
2,6,8,2
1,1,5,1
2,7,6,10
1,2,7,8
2,7,6,10
2,6,8,2
1,1,5,1
1,2,7,8
2,6,8,2
1,1,7,1
2,6,8,2
1,2,7,8
1,1,5,7
1,1,5,1
2,2,8,2
2,7,6,11
2,7,2,11
1,2,7,8
2,6,8,2
2,7,6,10
2,7,6,2
1,2,7,8
2,6,8,2
2,6,8,2
1,6,8,2
2,7,6,2
1,2,7,8
2,7,6,10
2,6,8,2
2,7,6,10
2,6,8,2
2,6,8,2
2,4,9,12
2,7,6,2
2,7,6,10
1,2,7,8
2,7,6,10
1,2,7,8
1,2,7,8
2,7,2,11
1,2,7,8
1,1,5,1
2,6,8,2
2,6,8,2
1,1,5,7
2,7,6,2
1,1,5,1
1,2,7,8
2,6,8,2
2,7,6,10
2,7,6,10
2,7,6,11
1,2,7,8
2,6,8,2
1,2,7,8
1,1,5,7
1,2,7,8
2,6,8,2
1,2,8,2
1,6,8,2
1,2,7,8
2,6,8,2
2,7,8,2
2,6,8,2
2,6,8,2
2,2,8,2
1,2,7,8
1,2,7,8
2,6,8,2
2,6,8,2
2,7,2,11
2,6,8,2
2,6,8,2
2,6,8,2
2,6,8,2
1,2,8,2
2,6,8,2
1,2,7,8
2,2,8,2
1,2,7,8
1,2,7,8
