Country,1995,2000,2005,2010,2011,2012,2013,2014,2015
AFG,,,,6.3,6.7,9.1,11.7,10.3,13.6
ALB,2.6,8.1,7.1,,,,7.0,,8.8
AGO,,0.8,1.4,1.5,,,,,
ARG,,8.4,12.1,14.5,15.2,14.8,14.1,13.4,14.9
ARM,,2.6,3.4,2.0,1.8,2.6,2.7,2.4,3.1
AUS,4.8,6.6,6.8,7.2,7.5,8.1,8.4,8.0,
AUT,11.8,15.1,17.4,19.3,19.6,20.1,21.0,21.0,
AZE,1.7,3.4,4.5,2.8,1.5,1.5,1.7,1.8,1.8
BHR,,,,,,1.8,1.6,1.6,1.7
BGD,,3.1,,,3.4,3.5,3.5,,
BLR,,8.7,8.1,7.8,7.6,8.3,8.4,8.0,8.5
BEL,5.7,,13.6,15.1,15.8,,16.8,17.4,
BLZ,,10.5,,11.3,,,10.9,10.5,11.7
BEN,,12.7,8.2,,,9.9,9.0,8.3,7.6
BOL,3.7,4.7,,7.6,7.1,6.3,6.4,6.9,
BWA,,,5.6,,,,,,
BRA,4.0,7.1,8.2,8.8,9.6,9.9,10.4,10.8,
BRN,,1.5,,1.5,2.3,2.2,,1.8,
BGR,2.9,,4.7,6.2,7.4,7.4,7.4,,
BFA,,,6.6,7.1,7.5,6.8,7.7,7.1,6.8
BDI,1.5,1.9,2.9,,,6.1,6.1,,
CPV,,,,20.3,17.9,,17.7,18.3,18.2
KHM,,3.7,,5.7,6.0,5.7,5.6,4.9,
CMR,,5.0,5.9,5.9,5.5,6.3,6.3,,
CAN,8.3,12.3,12.5,13.3,13.0,,,,
CAF,,,5.3,1.9,2.2,,,,
TCD,,5.7,7.8,1.0,1.2,,1.4,,
CHL,2.1,4.0,3.9,4.9,4.8,,6.0,6.3,6.8
CHN,2.1,,,,,,,,
COL,,3.0,2.8,3.0,3.4,3.3,3.3,3.5,3.4
COG,,,2.2,4.5,,,,,
COD,,,,6.6,,,5.3,,5.1
HRV,,,,7.3,6.7,,7.2,,
CYP,1.8,3.7,5.7,6.9,7.5,,8.3,8.4,
CZE,6.0,5.0,5.7,9.1,10.4,10.5,11.6,12.0,
CIV,,,6.5,6.9,7.2,7.0,7.1,6.6,6.0
DNK,8.4,11.1,13.1,13.5,14.2,13.0,15.2,15.6,
DJI,,2.9,2.0,,,,,,
DOM,4.0,5.9,,,,,,,
ECU,2.0,3.1,,4.0,4.0,4.4,4.7,5.1,5.2
EGY,1.9,,3.5,,,,,,
SLV,,11.2,11.0,9.5,9.4,9.6,9.6,9.9,9.7
EST,12.3,7.6,5.2,7.0,6.5,5.6,5.7,6.0,
SWZ,5.0,7.2,6.6,6.2,6.9,,,7.7,
ETH,,1.1,,8.9,9.2,11.7,10.6,,
FJI,,5.0,6.0,,4.7,,5.3,,
FIN,8.7,10.1,9.6,10.3,10.3,10.7,10.8,11.4,
FRA,,6.1,6.5,7.0,7.2,7.3,7.4,7.5,
GAB,,3.7,,3.0,3.8,3.4,3.7,4.5,
GMB,,12.0,12.6,,,8.3,7.7,,
GEO,,15.6,3.2,,3.4,3.3,,,
DEU,,,,11.8,12.1,12.0,13.0,13.5,
GHA,,,23.0,31.7,24.0,16.6,22.2,17.2,
GRC,,3.0,4.6,,,,,,
GTM,,,,22.4,21.9,20.7,19.5,21.9,21.9
GIN,,4.9,,,,2.9,3.1,3.0,
GNB,,,,4.0,4.6,2.7,3.3,,
GUY,,7.3,6.0,6.1,6.8,6.8,,,
HND,,,,,,,9.1,,
HUN,,7.7,9.5,11.9,11.6,,12.1,13.6,
