Country,1996,2000,2005,2010,2011,2012,2013,2014,2015
DZA,,,0.1,,,,,,
ARG,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,
ARM,,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.3
AUS,1.7,1.6,,2.4,2.2,,2.2,,
AUT,1.6,1.9,2.4,2.7,2.7,2.9,3.0,3.1,3.1
AZE,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
BHR,,,,,,,,0.1,
BLR,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.5
BEL,1.7,1.9,1.8,2.1,2.2,2.4,2.4,2.5,2.5
BOL,0.3,0.3,,,,,,,
BIH,,,0.0,,,0.3,0.3,0.3,0.2
BWA,,,0.5,,,0.3,0.5,,
BRA,,1.0,1.0,1.2,1.1,1.1,1.2,1.2,
BGR,0.5,0.5,0.4,0.6,0.5,0.6,0.6,0.8,1.0
BFA,0.2,,0.2,,,,,,
BDI,,,,0.1,0.1,,,,
CPV,,,,,0.1,,,,
KHM,,,,,,,,,0.1
CAN,1.6,1.9,2.0,1.8,1.8,1.8,1.7,1.6,
CHL,,,,0.3,0.4,0.4,0.4,0.4,0.4
CHN,0.6,0.9,1.3,1.7,1.8,1.9,2.0,2.0,2.1
COL,0.3,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.2
COD,,,0.1,,,,,,
CRI,0.3,0.4,,0.5,0.5,0.6,0.6,0.6,
HRV,,1.0,0.9,0.7,0.8,0.8,0.8,0.8,0.9
CUB,0.3,0.5,0.5,0.6,0.3,0.4,0.5,0.4,0.4
CYP,,0.2,0.4,0.4,0.5,0.4,0.5,0.5,0.5
CZE,0.9,1.1,1.2,1.3,1.6,1.8,1.9,2.0,1.9
DNK,1.8,,2.4,2.9,3.0,3.0,3.0,3.0,3.0
ECU,0.1,,,0.4,0.3,0.3,0.4,0.4,
EGY,0.2,0.2,0.2,0.4,0.5,0.5,0.6,0.6,0.7
SLV,,,,0.1,0.0,0.0,0.1,0.1,0.1
EST,,0.6,0.9,1.6,2.3,2.1,1.7,1.5,1.5
ETH,,,0.2,0.2,,,0.6,,
FIN,2.5,3.3,3.3,3.7,3.6,3.4,3.3,3.2,2.9
